time,pos1,pos2,vel1,vel2,tau1,tau2
9.100000000000006695e-02,1.237418792785680288e-01,-2.420571368261559553e-01,1.734067482556991280e+00,-3.414196478735215035e+00,0.000000000000000000e+00,-2.177404597278166931e-01
9.200000000000006783e-02,1.254736646388793786e-01,-2.454673514077795604e-01,1.729464175191752773e+00,-3.406158733266078542e+00,0.000000000000000000e+00,-2.179516919268033870e-01
9.300000000000006872e-02,1.272007364897879966e-01,-2.488693199988049609e-01,1.724640827212546412e+00,-3.397705202693503512e+00,0.000000000000000000e+00,-2.182130753217274843e-01
9.400000000000006961e-02,1.289228774434449665e-01,-2.522626319729920907e-01,1.719602748244111634e+00,-3.388846212403139102e+00,0.000000000000000000e+00,-2.185225680711753993e-01
9.500000000000007050e-02,1.306398753638508270e-01,-2.556468869159191359e-01,1.714355132001665893e+00,-3.379591859947153054e+00,0.000000000000000000e+00,-2.188781879391405449e-01
9.600000000000007139e-02,1.323515232520411644e-01,-2.590216943992870169e-01,1.708903058492032834e+00,-3.369952019341318383e+00,0.000000000000000000e+00,-2.192780111288223088e-01
9.700000000000007228e-02,1.340576191334642009e-01,-2.623866737595030307e-01,1.703251496196647619e+00,-3.359936345326623108e+00,0.000000000000000000e+00,-2.197201711286841941e-01
9.800000000000007316e-02,1.357579659475324774e-01,-2.657414538805087378e-01,1.697405304236485835e+00,-3.349554277595516272e+00,0.000000000000000000e+00,-2.202028575706465319e-01
9.900000000000007405e-02,1.374523714393303120e-01,-2.690856729808160930e-01,1.691369234518872666e+00,-3.338815044982735625e+00,0.000000000000000000e+00,-2.207243151003635273e-01
1.000000000000000749e-01,1.391406480534591317e-01,-2.724189784047170715e-01,1.685147933866055769e+00,-3.327727669620506923e+00,0.000000000000000000e+00,-2.212828422595573552e-01
1.010000000000000758e-01,1.408226128300021085e-01,-2.757410264176302639e-01,1.678745946125361321e+00,-3.316300971057786651e+00,0.000000000000000000e+00,-2.218767903804309549e-01
1.020000000000000767e-01,1.424980873025897266e-01,-2.790514820055486900e-01,1.672167714260693661e+00,-3.304543570343104530e+00,0.000000000000000000e+00,-2.225045624921984100e-01
1.030000000000000776e-01,1.441668973985474056e-01,-2.823500186785523058e-01,1.665417582425099630e+00,-3.292463894070471131e+00,0.000000000000000000e+00,-2.231646122398053822e-01
1.040000000000000785e-01,1.458288733411061688e-01,-2.856363182783475674e-01,1.658499798014074100e+00,-3.280070178387747060e+00,0.000000000000000000e+00,-2.238554428149325259e-01
1.050000000000000794e-01,1.474838495536568705e-01,-2.889100707897963582e-01,1.651418513699259183e+00,-3.267370472966807604e+00,0.000000000000000000e+00,-2.245756058993816084e-01
1.060000000000000803e-01,1.491316645660282214e-01,-2.921709741563961460e-01,1.644177789442165194e+00,-3.254372644934793612e+00,0.000000000000000000e+00,-2.253237006209668769e-01
1.070000000000000812e-01,1.507721609227683779e-01,-2.954187340996712319e-01,1.636781594487522806e+00,-3.241084382765700767e+00,0.000000000000000000e+00,-2.260983725220458151e-01
1.080000000000000820e-01,1.524051850934096952e-01,-2.986530639424359590e-01,1.629233809335870475e+00,-3.227513200131552740e+00,0.000000000000000000e+00,-2.268983125408158830e-01
1.090000000000000829e-01,1.540305873846954943e-01,-3.018736844358883564e-01,1.621538227694973466e+00,-3.213666439712377532e+00,0.000000000000000000e+00,-2.277222560055230105e-01
1.100000000000000838e-01,1.556482218547476093e-01,-3.050803235904933075e-01,1.613698558409670580e+00,-3.199551276964216928e+00,0.000000000000000000e+00,-2.285689816417181552e-01
1.110000000000000847e-01,1.572579462291528174e-01,-3.082727165106121658e-01,1.605718427369750678e+00,-3.185174723844400813e+00,0.000000000000000000e+00,-2.294373105927122736e-01
1.120000000000000856e-01,1.588596218189461950e-01,-3.114506052328364638e-01,1.597601379395468868e+00,-3.170543632493340702e+00,0.000000000000000000e+00,-2.303261054533501939e-01
1.130000000000000865e-01,1.604531134404685588e-01,-3.146137385679811938e-01,1.589350880100323771e+00,-3.155664698872107543e+00,0.000000000000000000e+00,-2.312342693172458608e-01
1.140000000000000874e-01,1.620382893370754251e-01,-3.177618719466935859e-01,1.580970317730731267e+00,-3.140544466355098763e+00,0.000000000000000000e+00,-2.321607448376153404e-01
1.150000000000000883e-01,1.636150211026738133e-01,-3.208947672686320307e-01,1.572463004982249446e+00,-3.125189329277127115e+00,0.000000000000000000e+00,-2.331045133017993209e-01
1.160000000000000892e-01,1.651831836070637161e-01,-3.240121927551690706e-01,1.563832180792026572e+00,-3.109605536434301154e+00,0.000000000000000000e+00,-2.340645937196173532e-01
1.170000000000000900e-01,1.667426549230598964e-01,-3.271139228055721104e-01,1.555081012107166982e+00,-3.093799194538108033e+00,0.000000000000000000e+00,-2.350400419256324369e-01
1.180000000000000909e-01,1.682933162553700568e-01,-3.301997378566146613e-01,1.546212595628732478e+00,-3.077776271622159499e+00,0.000000000000000000e+00,-2.360299496954262333e-01
1.190000000000000918e-01,1.698350518712048451e-01,-3.332694242455708777e-01,1.537229959531120738e+00,-3.061542600401102376e+00,0.000000000000000000e+00,-2.370334438759668649e-01
1.200000000000000927e-01,1.713677490325948571e-01,-3.363227740765448726e-01,1.528136065156588508e+00,-3.045103881581244565e+00,0.000000000000000000e+00,-2.380496855301280079e-01
1.210000000000000936e-01,1.728912979303897368e-01,-3.393595850900864574e-01,1.518933808684711062e+00,-3.028465687122504413e+00,0.000000000000000000e+00,-2.390778690954326047e-01
1.220000000000000945e-01,1.744055916199142853e-01,-3.423796605360447942e-01,1.509626022776599852e+00,-3.011633463451335313e+00,0.000000000000000000e+00,-2.401172215570448187e-01
1.230000000000000954e-01,1.759105259582560699e-01,-3.453828090496103287e-01,1.500215478193724250e+00,-2.994612534624332412e+00,0.000000000000000000e+00,-2.411670016350674906e-01
1.240000000000000963e-01,1.774059995431593595e-01,-3.483688445304956582e-01,1.490704885391210821e+00,-2.977408105442285624e+00,0.000000000000000000e+00,-2.422264989861409035e-01
1.250000000000000833e-01,1.788919136534995458e-01,-3.513375860252061500e-01,1.481096896085522419e+00,-2.960025264514487109e+00,0.000000000000000000e+00,-2.432950334193708375e-01
1.260000000000000842e-01,1.803681721913125147e-01,-3.542888576123496835e-01,1.471394104796442948e+00,-2.942468987273159975e+00,0.000000000000000000e+00,-2.443719541265713946e-01
1.270000000000000850e-01,1.818346816253532949e-01,-3.572224882909363908e-01,1.461599050363326047e+00,-2.924744138937926063e+00,0.000000000000000000e+00,-2.454566389268043880e-01
1.280000000000000859e-01,1.832913509361580318e-01,-3.601383118716177667e-01,1.451714217435584375e+00,-2.906855477430280388e+00,0.000000000000000000e+00,-2.465484935251998910e-01
