time,pos1,pos2,vel1,vel2,tau1,tau2
3.550000000000002043e-01,2.284779952012331306e-01,-5.084796650115431804e-01,-9.210237076532672429e-01,1.380247642072051528e+00,0.000000000000000000e+00,-3.830816207257388140e-01
3.600000000000002087e-01,2.237811322161661620e-01,-5.014043985979245166e-01,-9.574276132692972618e-01,1.449358667043242788e+00,0.000000000000000000e+00,-3.803057455217719318e-01
3.650000000000001577e-01,2.189049392785281656e-01,-4.939877321611447769e-01,-9.927380235032412514e-01,1.516774050366083149e+00,0.000000000000000000e+00,-3.773387205325488547e-01
3.700000000000001621e-01,2.138550138108330778e-01,-4.862383855835209490e-01,-1.026902585140035074e+00,1.582396269872021533e+00,0.000000000000000000e+00,-3.740621297453143868e-01
3.750000000000001665e-01,2.086371399453524067e-01,-4.781654220488207319e-01,-1.059899042468372743e+00,1.646185681120447830e+00,0.000000000000000000e+00,-3.703568282305668147e-01
3.800000000000001710e-01,2.032571346858287331e-01,-4.697779519831348782e-01,-1.091736582604708072e+00,1.708163196776331549e+00,0.000000000000000000e+00,-3.664926920537274202e-01
3.850000000000001754e-01,1.977209490442935202e-01,-4.610853330785508186e-01,-1.122352269722503904e+00,1.768208705550493143e+00,0.000000000000000000e+00,-3.623181583614120127e-01
3.900000000000001799e-01,1.920347492939389333e-01,-4.520973316968023847e-01,-1.151723055344320734e+00,1.826279095211842396e+00,0.000000000000000000e+00,-3.576936765325311463e-01
3.950000000000001843e-01,1.862047215594910266e-01,-4.428237455254119825e-01,-1.179864162393494453e+00,1.882405182871051963e+00,0.000000000000000000e+00,-3.529345427037611227e-01
4.000000000000001332e-01,1.802371891451343688e-01,-4.332746347817084120e-01,-1.206705320026725703e+00,1.936450786160732740e+00,0.000000000000000000e+00,-3.477852369509585317e-01
4.050000000000001377e-01,1.741386519662960763e-01,-4.234604018398012704e-01,-1.232246371806227092e+00,1.988415663617951967e+00,0.000000000000000000e+00,-3.424902715290220612e-01
4.100000000000002531e-01,1.679157777999446266e-01,-4.133917768616908739e-01,-1.256420206800468620e+00,2.038168695837740074e+00,0.000000000000000000e+00,-3.367187467424848646e-01
4.150000000000002576e-01,1.615753376757111670e-01,-4.030796945908711737e-01,-1.279252924660132740e+00,2.085759753600203936e+00,0.000000000000000000e+00,-3.306807414756967045e-01
